id,plot,KEY1,SubmissionDate,uuid,start,today,deviceid,subscriberid,username,banner,intro,ENID,country,projectCode,Latitude,Longitude,Altitude,Accuracy,lookup,FDID2,TLID2,parameters,PD_tubers,tuberQuality,tuberSampling,end,instanceID,POID2,POID2_label,plotLength,plotWidth,nrPlants,tubersNr,tubersSmallNr,tubersDiseasedNr,tubersMarketableNr,tubersFW,tubersSmallFW,tubersDiseasedFW,tubersMarketableFW,tubersFWss,tubersPSID,tubersDiseasedFWss,tubersDiseasedPSID,tubersSmallFWss,tubersSmallPSID,tubersMarketableFWss,tubersMarketablePSID,Pdtubers_count,Pdtubers,KEY2,treat,tuberY
1117,uuid:cadc5de9-b1ae-4640-879b-170e2f924276/plot,uuid:cadc5de9-b1ae-4640-879b-170e2f924276,12/24/2020 15:03,7bc552b3ea044f02bba8573cbaea00ba,12/24/2020 8:47,24-Dec-20,3.59E+14,6.35E+14,ciprwanda2020,NA,NA,SAENRW000005,RW,SA,-1.6111615,29.3212141,1979.5,3.9,SARW_E29.3225N-1.6125,SAFDRW024157567330,SATLRW538429326964,plantStand tuberYield,no,no,yes,12/24/2020 9:51,uuid:cadc5de9-b1ae-4640-879b-170e2f924276,SAPORW642506260870,"NPK11_rep1_(1,2)",5,5,40,240,NA,NA,NA,22,NA,NA,NA,400,SAPSRW000301,NA,NA,NA,NA,NA,NA,0,NA,uuid:cadc5de9-b1ae-4640-879b-170e2f924276/plot[2],NPK11,8.8
1124,uuid:cca2a243-03ed-402f-8a01-f6586668c999/plot,uuid:cca2a243-03ed-402f-8a01-f6586668c999,7/20/2021 4:49,7bc552b3ea044f02bba8573cbaea00ba,7/18/2021 10:30,18-Jul-21,collect:5MM5hvDBkNhVRkPT,NA,ciprwanda2020,NA,NA,SAENRW000007,RW,SA,-1.7222158,29.4008118,2529.150858,4.94,SARW_E29.4025N-1.7225,SAFDRW611014991295,SATLRW798400085108,plantStand tuberYield,no,no,yes,7/20/2021 4:45,uuid:cca2a243-03ed-402f-8a01-f6586668c999,SAPORW162226447924,"NPK11_rep1_(2,1)",3,3.2,40,165,NA,NA,NA,14.47,NA,NA,NA,440,SAPSRW000389,NA,NA,NA,NA,NA,NA,0,NA,uuid:cca2a243-03ed-402f-8a01-f6586668c999/plot[2],NPK11,15.07291667
1125,uuid:cca2a243-03ed-402f-8a01-f6586668c999/plot,uuid:cca2a243-03ed-402f-8a01-f6586668c999,7/20/2021 4:49,7bc552b3ea044f02bba8573cbaea00ba,7/18/2021 10:30,18-Jul-21,collect:5MM5hvDBkNhVRkPT,NA,ciprwanda2020,NA,NA,SAENRW000007,RW,SA,-1.7222158,29.4008118,2529.150858,4.94,SARW_E29.4025N-1.7225,SAFDRW611014991295,SATLRW798400085108,plantStand tuberYield,no,no,yes,7/20/2021 4:45,uuid:cca2a243-03ed-402f-8a01-f6586668c999,SAPORW256630372972,"NPK4_UREA2_(1,1)",2.7,3.2,37,154,NA,NA,NA,16.05,NA,NA,NA,470,SAPSRW000388,NA,NA,NA,NA,NA,NA,0,NA,uuid:cca2a243-03ed-402f-8a01-f6586668c999/plot[1],NPK4_UREA2,18.57638889
1126,uuid:cca2a243-03ed-402f-8a01-f6586668c999/plot,uuid:cca2a243-03ed-402f-8a01-f6586668c999,7/20/2021 4:49,7bc552b3ea044f02bba8573cbaea00ba,7/18/2021 10:30,18-Jul-21,collect:5MM5hvDBkNhVRkPT,NA,ciprwanda2020,NA,NA,SAENRW000007,RW,SA,-1.7222158,29.4008118,2529.150858,4.94,SARW_E29.4025N-1.7225,SAFDRW611014991295,SATLRW798400085108,plantStand tuberYield,no,no,yes,7/20/2021 4:45,uuid:cca2a243-03ed-402f-8a01-f6586668c999,SAPORW951589653220,"NPK11_rep2_(3,2)",2.7,3.2,37,146,NA,NA,NA,12.91,NA,NA,NA,470,SAPSRW000390,NA,NA,NA,NA,NA,NA,0,NA,uuid:cca2a243-03ed-402f-8a01-f6586668c999/plot[4],NPK11,14.94212963
1127,uuid:cca2a243-03ed-402f-8a01-f6586668c999/plot,uuid:cca2a243-03ed-402f-8a01-f6586668c999,7/20/2021 4:49,7bc552b3ea044f02bba8573cbaea00ba,7/18/2021 10:30,18-Jul-21,collect:5MM5hvDBkNhVRkPT,NA,ciprwanda2020,NA,NA,SAENRW000007,RW,SA,-1.7222158,29.4008118,2529.150858,4.94,SARW_E29.4025N-1.7225,SAFDRW611014991295,SATLRW798400085108,plantStand tuberYield,no,no,yes,7/20/2021 4:45,uuid:cca2a243-03ed-402f-8a01-f6586668c999,SAPORW416289635630,"NPK4_DAP2_(1,2)",3,3.2,39,168,NA,NA,NA,14.05,NA,NA,NA,400,SAPSRW000385,NA,NA,NA,NA,NA,NA,0,NA,uuid:cca2a243-03ed-402f-8a01-f6586668c999/plot[6],NPK4_DAP2,14.63541667
1128,uuid:cca2a243-03ed-402f-8a01-f6586668c999/plot,uuid:cca2a243-03ed-402f-8a01-f6586668c999,7/20/2021 4:49,7bc552b3ea044f02bba8573cbaea00ba,7/18/2021 10:30,18-Jul-21,collect:5MM5hvDBkNhVRkPT,NA,ciprwanda2020,NA,NA,SAENRW000007,RW,SA,-1.7222158,29.4008118,2529.150858,4.94,SARW_E29.4025N-1.7225,SAFDRW611014991295,SATLRW798400085108,plantStand tuberYield,no,no,yes,7/20/2021 4:45,uuid:cca2a243-03ed-402f-8a01-f6586668c999,SAPORW492227593226,"NPK6_(2,2)",2.7,3.2,36,152,NA,NA,NA,14.95,NA,NA,NA,370,SAPSRW000387,NA,NA,NA,NA,NA,NA,0,NA,uuid:cca2a243-03ed-402f-8a01-f6586668c999/plot[5],NPK6,17.30324074
1129,uuid:cca2a243-03ed-402f-8a01-f6586668c999/plot,uuid:cca2a243-03ed-402f-8a01-f6586668c999,7/20/2021 4:49,7bc552b3ea044f02bba8573cbaea00ba,7/18/2021 10:30,18-Jul-21,collect:5MM5hvDBkNhVRkPT,NA,ciprwanda2020,NA,NA,SAENRW000007,RW,SA,-1.7222158,29.4008118,2529.150858,4.94,SARW_E29.4025N-1.7225,SAFDRW611014991295,SATLRW798400085108,plantStand tuberYield,no,no,yes,7/20/2021 4:45,uuid:cca2a243-03ed-402f-8a01-f6586668c999,SAPORW897029625817,"NPK4_MOP2_(3,1)",3,3.2,39,116,NA,NA,NA,11.29,NA,NA,NA,370,SAPSRW000386,NA,NA,NA,NA,NA,NA,0,NA,uuid:cca2a243-03ed-402f-8a01-f6586668c999/plot[3],NPK4_MOP2,11.76041667
1130,uuid:cf2a3c10-9097-4f76-973b-a0a35eb2c474/plot,uuid:cf2a3c10-9097-4f76-973b-a0a35eb2c474,7/18/2021 17:19,7bc552b3ea044f02bba8573cbaea00ba,7/18/2021 8:18,18-Jul-21,collect:ZP7KgBbYUQQRjBDj,NA,ciprwanda2020,NA,NA,SAENRW000008,RW,SA,-1.7824654,29.3578561,2243.800049,4.971,SARW_E29.3575N-1.7825,SAFDRW547819680077,SATLRW746794753623,plantStand tuberYield,no,no,yes,7/18/2021 17:13,uuid:cf2a3c10-9097-4f76-973b-a0a35eb2c474,SAPORW344664528375,"NPK11_rep1_(3,1)",4.8,4.8,46,734,NA,NA,NA,35,NA,NA,NA,398,SAPSRW000669,NA,NA,NA,NA,NA,NA,0,NA,uuid:cf2a3c10-9097-4f76-973b-a0a35eb2c474/plot[3],NPK11,15.19097222
1131,uuid:cf2a3c10-9097-4f76-973b-a0a35eb2c474/plot,uuid:cf2a3c10-9097-4f76-973b-a0a35eb2c474,7/18/2021 17:19,7bc552b3ea044f02bba8573cbaea00ba,7/18/2021 8:18,18-Jul-21,collect:ZP7KgBbYUQQRjBDj,NA,ciprwanda2020,NA,NA,SAENRW000008,RW,SA,-1.7824654,29.3578561,2243.800049,4.971,SARW_E29.3575N-1.7825,SAFDRW547819680077,SATLRW746794753623,plantStand tuberYield,no,no,yes,7/18/2021 17:13,uuid:cf2a3c10-9097-4f76-973b-a0a35eb2c474,SAPORW166297709234,"NPK4_MOP2_(3,2)",4.8,4.8,56,810,NA,NA,NA,36.5,NA,NA,NA,300,SAPSRW000672,NA,NA,NA,NA,NA,NA,0,NA,uuid:cf2a3c10-9097-4f76-973b-a0a35eb2c474/plot[6],NPK4_MOP2,15.84201389
1132,uuid:cf2a3c10-9097-4f76-973b-a0a35eb2c474/plot,uuid:cf2a3c10-9097-4f76-973b-a0a35eb2c474,7/18/2021 17:19,7bc552b3ea044f02bba8573cbaea00ba,7/18/2021 8:18,18-Jul-21,collect:ZP7KgBbYUQQRjBDj,NA,ciprwanda2020,NA,NA,SAENRW000008,RW,SA,-1.7824654,29.3578561,2243.800049,4.971,SARW_E29.3575N-1.7825,SAFDRW547819680077,SATLRW746794753623,plantStand tuberYield,no,no,yes,7/18/2021 17:13,uuid:cf2a3c10-9097-4f76-973b-a0a35eb2c474,SAPORW160163804245,"NPK4_DAP2_(1,1)",4.8,4.8,54,735,NA,NA,NA,30,NA,NA,NA,398,SAPSRW000667,NA,NA,NA,NA,NA,NA,0,NA,uuid:cf2a3c10-9097-4f76-973b-a0a35eb2c474/plot[1],NPK4_DAP2,13.02083333
1133,uuid:cf2a3c10-9097-4f76-973b-a0a35eb2c474/plot,uuid:cf2a3c10-9097-4f76-973b-a0a35eb2c474,7/18/2021 17:19,7bc552b3ea044f02bba8573cbaea00ba,7/18/2021 8:18,18-Jul-21,collect:ZP7KgBbYUQQRjBDj,NA,ciprwanda2020,NA,NA,SAENRW000008,RW,SA,-1.7824654,29.3578561,2243.800049,4.971,SARW_E29.3575N-1.7825,SAFDRW547819680077,SATLRW746794753623,plantStand tuberYield,no,no,yes,7/18/2021 17:13,uuid:cf2a3c10-9097-4f76-973b-a0a35eb2c474,SAPORW219977243953,"NPK6_(2,2)",4.8,4.8,56,910,NA,NA,NA,37.5,NA,NA,NA,304,SAPSRW000671,NA,NA,NA,NA,NA,NA,0,NA,uuid:cf2a3c10-9097-4f76-973b-a0a35eb2c474/plot[5],NPK6,16.27604167
1134,uuid:cf2a3c10-9097-4f76-973b-a0a35eb2c474/plot,uuid:cf2a3c10-9097-4f76-973b-a0a35eb2c474,7/18/2021 17:19,7bc552b3ea044f02bba8573cbaea00ba,7/18/2021 8:18,18-Jul-21,collect:ZP7KgBbYUQQRjBDj,NA,ciprwanda2020,NA,NA,SAENRW000008,RW,SA,-1.7824654,29.3578561,2243.800049,4.971,SARW_E29.3575N-1.7825,SAFDRW547819680077,SATLRW746794753623,plantStand tuberYield,no,no,yes,7/18/2021 17:13,uuid:cf2a3c10-9097-4f76-973b-a0a35eb2c474,SAPORW553734076215,"NPK4_UREA2_(2,1)",4.8,4.8,56,670,NA,NA,NA,30,NA,NA,NA,298,SAPSRW000668,NA,NA,NA,NA,NA,NA,0,NA,uuid:cf2a3c10-9097-4f76-973b-a0a35eb2c474/plot[2],NPK4_UREA2,13.02083333
1135,uuid:cf2a3c10-9097-4f76-973b-a0a35eb2c474/plot,uuid:cf2a3c10-9097-4f76-973b-a0a35eb2c474,7/18/2021 17:19,7bc552b3ea044f02bba8573cbaea00ba,7/18/2021 8:18,18-Jul-21,collect:ZP7KgBbYUQQRjBDj,NA,ciprwanda2020,NA,NA,SAENRW000008,RW,SA,-1.7824654,29.3578561,2243.800049,4.971,SARW_E29.3575N-1.7825,SAFDRW547819680077,SATLRW746794753623,plantStand tuberYield,no,no,yes,7/18/2021 17:13,uuid:cf2a3c10-9097-4f76-973b-a0a35eb2c474,SAPORW789851357253,"NPK11_rep2_(1,2)",4.8,4.8,55,980,NA,NA,NA,45,NA,NA,NA,300,SAPSRW000670,NA,NA,NA,NA,NA,NA,0,NA,uuid:cf2a3c10-9097-4f76-973b-a0a35eb2c474/plot[4],NPK11,19.53125
1142,uuid:d235d546-2ddd-48be-9830-2d903d0793c1/plot,uuid:d235d546-2ddd-48be-9830-2d903d0793c1,7/14/2021 14:39,7bc552b3ea044f02bba8573cbaea00ba,7/13/2021 10:44,13-Jul-21,collect:5MM5hvDBkNhVRkPT,NA,ciprwanda2020,NA,NA,SAENRW000007,RW,SA,-1.6309888,29.3833034,2279.950867,4.58,SARW_E29.3825N-1.6275,SAFDRW864308685070,SATLRW941472166346,plantStand tuberYield,no,no,yes,7/14/2021 14:25,uuid:d235d546-2ddd-48be-9830-2d903d0793c1,SAPORW910060796811,"NPK4_UREA2_(1,2)",4.2,3.2,56,175,NA,NA,NA,31.72,NA,NA,NA,450,SAPSRW000031,NA,NA,NA,NA,NA,NA,0,NA,uuid:d235d546-2ddd-48be-9830-2d903d0793c1/plot[2],NPK4_UREA2,23.60119048
1143,uuid:d235d546-2ddd-48be-9830-2d903d0793c1/plot,uuid:d235d546-2ddd-48be-9830-2d903d0793c1,7/14/2021 14:39,7bc552b3ea044f02bba8573cbaea00ba,7/13/2021 10:44,13-Jul-21,collect:5MM5hvDBkNhVRkPT,NA,ciprwanda2020,NA,NA,SAENRW000007,RW,SA,-1.6309888,29.3833034,2279.950867,4.58,SARW_E29.3825N-1.6275,SAFDRW864308685070,SATLRW941472166346,plantStand tuberYield,no,no,yes,7/14/2021 14:25,uuid:d235d546-2ddd-48be-9830-2d903d0793c1,SAPORW606163204168,"NPK4_DAP2_(2,1)",3.9,3.2,55,241,NA,NA,NA,31,NA,NA,NA,400,SAPSRW000034,NA,NA,NA,NA,NA,NA,0,NA,uuid:d235d546-2ddd-48be-9830-2d903d0793c1/plot[3],NPK4_DAP2,24.83974359
1144,uuid:d235d546-2ddd-48be-9830-2d903d0793c1/plot,uuid:d235d546-2ddd-48be-9830-2d903d0793c1,7/14/2021 14:39,7bc552b3ea044f02bba8573cbaea00ba,7/13/2021 10:44,13-Jul-21,collect:5MM5hvDBkNhVRkPT,NA,ciprwanda2020,NA,NA,SAENRW000007,RW,SA,-1.6309888,29.3833034,2279.950867,4.58,SARW_E29.3825N-1.6275,SAFDRW864308685070,SATLRW941472166346,plantStand tuberYield,no,no,yes,7/14/2021 14:25,uuid:d235d546-2ddd-48be-9830-2d903d0793c1,SAPORW604949661894,"NPK11_rep1_(3,1)",4.2,3.2,56,252,NA,NA,NA,34.82,NA,NA,NA,410,SAPSRW000036,NA,NA,NA,NA,NA,NA,0,NA,uuid:d235d546-2ddd-48be-9830-2d903d0793c1/plot[4],NPK11,25.9077381
1145,uuid:d235d546-2ddd-48be-9830-2d903d0793c1/plot,uuid:d235d546-2ddd-48be-9830-2d903d0793c1,7/14/2021 14:39,7bc552b3ea044f02bba8573cbaea00ba,7/13/2021 10:44,13-Jul-21,collect:5MM5hvDBkNhVRkPT,NA,ciprwanda2020,NA,NA,SAENRW000007,RW,SA,-1.6309888,29.3833034,2279.950867,4.58,SARW_E29.3825N-1.6275,SAFDRW864308685070,SATLRW941472166346,plantStand tuberYield,no,no,yes,7/14/2021 14:25,uuid:d235d546-2ddd-48be-9830-2d903d0793c1,SAPORW771305260207,"NPK6_(1,1)",3.6,3.2,55,233,NA,NA,NA,32.82,NA,NA,NA,380,SAPSRW000032,NA,NA,NA,NA,NA,NA,0,NA,uuid:d235d546-2ddd-48be-9830-2d903d0793c1/plot[1],NPK6,28.48958333
1146,uuid:d235d546-2ddd-48be-9830-2d903d0793c1/plot,uuid:d235d546-2ddd-48be-9830-2d903d0793c1,7/14/2021 14:39,7bc552b3ea044f02bba8573cbaea00ba,7/13/2021 10:44,13-Jul-21,collect:5MM5hvDBkNhVRkPT,NA,ciprwanda2020,NA,NA,SAENRW000007,RW,SA,-1.6309888,29.3833034,2279.950867,4.58,SARW_E29.3825N-1.6275,SAFDRW864308685070,SATLRW941472166346,plantStand tuberYield,no,no,yes,7/14/2021 14:25,uuid:d235d546-2ddd-48be-9830-2d903d0793c1,SAPORW832335152166,"NPK4_MOP2_(3,2)",3.9,3.2,55,200,NA,NA,NA,34,NA,NA,NA,320,SAPSRW000033,NA,NA,NA,NA,NA,NA,0,NA,uuid:d235d546-2ddd-48be-9830-2d903d0793c1/plot[5],NPK4_MOP2,27.24358974
1147,uuid:d235d546-2ddd-48be-9830-2d903d0793c1/plot,uuid:d235d546-2ddd-48be-9830-2d903d0793c1,7/14/2021 14:39,7bc552b3ea044f02bba8573cbaea00ba,7/13/2021 10:44,13-Jul-21,collect:5MM5hvDBkNhVRkPT,NA,ciprwanda2020,NA,NA,SAENRW000007,RW,SA,-1.6309888,29.3833034,2279.950867,4.58,SARW_E29.3825N-1.6275,SAFDRW864308685070,SATLRW941472166346,plantStand tuberYield,no,no,yes,7/14/2021 14:25,uuid:d235d546-2ddd-48be-9830-2d903d0793c1,SAPORW351132797328,"NPK11_rep2_(2,2)",3.6,3.2,52,203,NA,NA,NA,37.79,NA,NA,NA,390,SAPSRW000035,NA,NA,NA,NA,NA,NA,0,NA,uuid:d235d546-2ddd-48be-9830-2d903d0793c1/plot[6],NPK11,32.80381944
1154,uuid:d594a880-28b8-4bd4-b02a-78b2e72d7a2c/plot,uuid:d594a880-28b8-4bd4-b02a-78b2e72d7a2c,12/24/2020 8:17,7bc552b3ea044f02bba8573cbaea00ba,12/23/2020 14:59,23-Dec-20,3.59E+14,6.35E+14,ciprwanda2020,NA,NA,SAENRW000005,RW,SA,-1.5968259,29.3833371,2317,4.8,SARW_E29.3825N-1.5975,SAFDRW196147434096,SATLRW837002382047,tuberYield plantStand,no,no,yes,12/24/2020 8:15,uuid:d594a880-28b8-4bd4-b02a-78b2e72d7a2c,SAPORW513703073070,"NPK11_rep1_(1,2)",5,5,88,978,NA,NA,NA,83,NA,NA,NA,440,SAPSRW000399,NA,NA,NA,NA,NA,NA,0,NA,uuid:d594a880-28b8-4bd4-b02a-78b2e72d7a2c/plot[3],NPK11,33.2
1155,uuid:d594a880-28b8-4bd4-b02a-78b2e72d7a2c/plot,uuid:d594a880-28b8-4bd4-b02a-78b2e72d7a2c,12/24/2020 8:17,7bc552b3ea044f02bba8573cbaea00ba,12/23/2020 14:59,23-Dec-20,3.59E+14,6.35E+14,ciprwanda2020,NA,NA,SAENRW000005,RW,SA,-1.5968259,29.3833371,2317,4.8,SARW_E29.3825N-1.5975,SAFDRW196147434096,SATLRW837002382047,tuberYield plantStand,no,no,yes,12/24/2020 8:15,uuid:d594a880-28b8-4bd4-b02a-78b2e72d7a2c,SAPORW650171356291,"NPK4_UREA2_(3,2)",5,5,69,626,NA,NA,NA,61,NA,NA,NA,470,SAPSRW000401,NA,NA,NA,NA,NA,NA,0,NA,uuid:d594a880-28b8-4bd4-b02a-78b2e72d7a2c/plot[6],NPK4_UREA2,24.4
1156,uuid:d594a880-28b8-4bd4-b02a-78b2e72d7a2c/plot,uuid:d594a880-28b8-4bd4-b02a-78b2e72d7a2c,12/24/2020 8:17,7bc552b3ea044f02bba8573cbaea00ba,12/23/2020 14:59,23-Dec-20,3.59E+14,6.35E+14,ciprwanda2020,NA,NA,SAENRW000005,RW,SA,-1.5968259,29.3833371,2317,4.8,SARW_E29.3825N-1.5975,SAFDRW196147434096,SATLRW837002382047,tuberYield plantStand,no,no,yes,12/24/2020 8:15,uuid:d594a880-28b8-4bd4-b02a-78b2e72d7a2c,SAPORW578658199006,"NPK4_MOP2_(2,2)",5,5,86,1119,NA,NA,NA,83,NA,NA,NA,450,SAPSRW000400,NA,NA,NA,NA,NA,NA,0,NA,uuid:d594a880-28b8-4bd4-b02a-78b2e72d7a2c/plot[4],NPK4_MOP2,33.2
1157,uuid:d594a880-28b8-4bd4-b02a-78b2e72d7a2c/plot,uuid:d594a880-28b8-4bd4-b02a-78b2e72d7a2c,12/24/2020 8:17,7bc552b3ea044f02bba8573cbaea00ba,12/23/2020 14:59,23-Dec-20,3.59E+14,6.35E+14,ciprwanda2020,NA,NA,SAENRW000005,RW,SA,-1.5968259,29.3833371,2317,4.8,SARW_E29.3825N-1.5975,SAFDRW196147434096,SATLRW837002382047,tuberYield plantStand,no,no,yes,12/24/2020 8:15,uuid:d594a880-28b8-4bd4-b02a-78b2e72d7a2c,SAPORW616156552973,"NPK11_rep2_(2,1)",5,5,76,974,NA,NA,NA,84,NA,NA,NA,470,SAPSRW000398,NA,NA,NA,NA,NA,NA,0,NA,uuid:d594a880-28b8-4bd4-b02a-78b2e72d7a2c/plot[2],NPK11,33.6
1158,uuid:d594a880-28b8-4bd4-b02a-78b2e72d7a2c/plot,uuid:d594a880-28b8-4bd4-b02a-78b2e72d7a2c,12/24/2020 8:17,7bc552b3ea044f02bba8573cbaea00ba,12/23/2020 14:59,23-Dec-20,3.59E+14,6.35E+14,ciprwanda2020,NA,NA,SAENRW000005,RW,SA,-1.5968259,29.3833371,2317,4.8,SARW_E29.3825N-1.5975,SAFDRW196147434096,SATLRW837002382047,tuberYield plantStand,no,no,yes,12/24/2020 8:15,uuid:d594a880-28b8-4bd4-b02a-78b2e72d7a2c,SAPORW086555535514,"NPK6_(1,1)",5,5,86,1133,NA,NA,NA,86,NA,NA,NA,480,SAPSRW000397,NA,NA,NA,NA,NA,NA,0,NA,uuid:d594a880-28b8-4bd4-b02a-78b2e72d7a2c/plot[1],NPK6,34.4
1159,uuid:d594a880-28b8-4bd4-b02a-78b2e72d7a2c/plot,uuid:d594a880-28b8-4bd4-b02a-78b2e72d7a2c,12/24/2020 8:17,7bc552b3ea044f02bba8573cbaea00ba,12/23/2020 14:59,23-Dec-20,3.59E+14,6.35E+14,ciprwanda2020,NA,NA,SAENRW000005,RW,SA,-1.5968259,29.3833371,2317,4.8,SARW_E29.3825N-1.5975,SAFDRW196147434096,SATLRW837002382047,tuberYield plantStand,no,no,yes,12/24/2020 8:15,uuid:d594a880-28b8-4bd4-b02a-78b2e72d7a2c,SAPORW796712728118,"NPK4_DAP2_(3,1)",5,5,69,735,NA,NA,NA,61,NA,NA,NA,420,SAPSRW000402,NA,NA,NA,NA,NA,NA,0,NA,uuid:d594a880-28b8-4bd4-b02a-78b2e72d7a2c/plot[5],NPK4_DAP2,24.4
1172,uuid:dd1eed3b-a5c9-45e3-b0aa-b1a76aef5a77/plot,uuid:dd1eed3b-a5c9-45e3-b0aa-b1a76aef5a77,7/20/2021 6:01,7bc552b3ea044f02bba8573cbaea00ba,7/16/2021 8:50,16-Jul-21,collect:5MM5hvDBkNhVRkPT,NA,ciprwanda2020,NA,NA,SAENRW000007,RW,SA,-1.5181303,29.3670289,2251.104457,4.5,SARW_E29.3675N-1.5175,SAFDRW185633519286,SATLRW610005665569,plantStand tuberYield,no,no,yes,7/20/2021 5:37,uuid:dd1eed3b-a5c9-45e3-b0aa-b1a76aef5a77,SAPORW148818466244,"NPK11_rep1_(2,1)",2.1,3.2,25,158,NA,NA,NA,18.37,NA,NA,NA,500,SAPSRW000477,NA,NA,NA,NA,NA,NA,0,NA,uuid:dd1eed3b-a5c9-45e3-b0aa-b1a76aef5a77/plot[2],NPK11,27.33630952
1173,uuid:dd1eed3b-a5c9-45e3-b0aa-b1a76aef5a77/plot,uuid:dd1eed3b-a5c9-45e3-b0aa-b1a76aef5a77,7/20/2021 6:01,7bc552b3ea044f02bba8573cbaea00ba,7/16/2021 8:50,16-Jul-21,collect:5MM5hvDBkNhVRkPT,NA,ciprwanda2020,NA,NA,SAENRW000007,RW,SA,-1.5181303,29.3670289,2251.104457,4.5,SARW_E29.3675N-1.5175,SAFDRW185633519286,SATLRW610005665569,plantStand tuberYield,no,no,yes,7/20/2021 5:37,uuid:dd1eed3b-a5c9-45e3-b0aa-b1a76aef5a77,SAPORW071830230085,"NPK4_UREA2_(2,2)",2.1,3.2,28,153,NA,NA,NA,14.15,NA,NA,NA,450,SAPSRW000480,NA,NA,NA,NA,NA,NA,0,NA,uuid:dd1eed3b-a5c9-45e3-b0aa-b1a76aef5a77/plot[5],NPK4_UREA2,21.05654762
1174,uuid:dd1eed3b-a5c9-45e3-b0aa-b1a76aef5a77/plot,uuid:dd1eed3b-a5c9-45e3-b0aa-b1a76aef5a77,7/20/2021 6:01,7bc552b3ea044f02bba8573cbaea00ba,7/16/2021 8:50,16-Jul-21,collect:5MM5hvDBkNhVRkPT,NA,ciprwanda2020,NA,NA,SAENRW000007,RW,SA,-1.5181303,29.3670289,2251.104457,4.5,SARW_E29.3675N-1.5175,SAFDRW185633519286,SATLRW610005665569,plantStand tuberYield,no,no,yes,7/20/2021 5:37,uuid:dd1eed3b-a5c9-45e3-b0aa-b1a76aef5a77,SAPORW763544313031,"NPK6_(1,1)",1.8,3.2,22,101,NA,NA,NA,6.65,NA,NA,NA,440,SAPSRW000476,NA,NA,NA,NA,NA,NA,0,NA,uuid:dd1eed3b-a5c9-45e3-b0aa-b1a76aef5a77/plot[3],NPK6,11.54513889
1175,uuid:dd1eed3b-a5c9-45e3-b0aa-b1a76aef5a77/plot,uuid:dd1eed3b-a5c9-45e3-b0aa-b1a76aef5a77,7/20/2021 6:01,7bc552b3ea044f02bba8573cbaea00ba,7/16/2021 8:50,16-Jul-21,collect:5MM5hvDBkNhVRkPT,NA,ciprwanda2020,NA,NA,SAENRW000007,RW,SA,-1.5181303,29.3670289,2251.104457,4.5,SARW_E29.3675N-1.5175,SAFDRW185633519286,SATLRW610005665569,plantStand tuberYield,no,no,yes,7/20/2021 5:37,uuid:dd1eed3b-a5c9-45e3-b0aa-b1a76aef5a77,SAPORW413562739152,"NPK4_DAP2_(1,2)",2.1,3.2,27,170,NA,NA,NA,20.45,NA,NA,NA,500,SAPSRW000475,NA,NA,NA,NA,NA,NA,0,NA,uuid:dd1eed3b-a5c9-45e3-b0aa-b1a76aef5a77/plot[4],NPK4_DAP2,30.43154762
1176,uuid:dd1eed3b-a5c9-45e3-b0aa-b1a76aef5a77/plot,uuid:dd1eed3b-a5c9-45e3-b0aa-b1a76aef5a77,7/20/2021 6:01,7bc552b3ea044f02bba8573cbaea00ba,7/16/2021 8:50,16-Jul-21,collect:5MM5hvDBkNhVRkPT,NA,ciprwanda2020,NA,NA,SAENRW000007,RW,SA,-1.5181303,29.3670289,2251.104457,4.5,SARW_E29.3675N-1.5175,SAFDRW185633519286,SATLRW610005665569,plantStand tuberYield,no,no,yes,7/20/2021 5:37,uuid:dd1eed3b-a5c9-45e3-b0aa-b1a76aef5a77,SAPORW164729197971,"NPK4_MOP2_(3,1)",1.8,3.2,23,148,NA,NA,NA,13.27,NA,NA,NA,360,SAPSRW000478,NA,NA,NA,NA,NA,NA,0,NA,uuid:dd1eed3b-a5c9-45e3-b0aa-b1a76aef5a77/plot[1],NPK4_MOP2,23.03819444
1177,uuid:dd1eed3b-a5c9-45e3-b0aa-b1a76aef5a77/plot,uuid:dd1eed3b-a5c9-45e3-b0aa-b1a76aef5a77,7/20/2021 6:01,7bc552b3ea044f02bba8573cbaea00ba,7/16/2021 8:50,16-Jul-21,collect:5MM5hvDBkNhVRkPT,NA,ciprwanda2020,NA,NA,SAENRW000007,RW,SA,-1.5181303,29.3670289,2251.104457,4.5,SARW_E29.3675N-1.5175,SAFDRW185633519286,SATLRW610005665569,plantStand tuberYield,no,no,yes,7/20/2021 5:37,uuid:dd1eed3b-a5c9-45e3-b0aa-b1a76aef5a77,SAPORW960477103092,"NPK11_rep2_(3,2)",3.3,3.2,26,168,NA,NA,NA,14.36,NA,NA,NA,420,SAPSRW000479,NA,NA,NA,NA,NA,NA,0,NA,uuid:dd1eed3b-a5c9-45e3-b0aa-b1a76aef5a77/plot[6],NPK11,13.59848485
